first_name,city,email,customer_id,order_id,order_date,shipped_date,product_name,list_price,quantity,net_revenue,order_year,order_month,cost_price,profit,profit_margin,Customer Segment,month_year
Phyllis,Syosset,phyllis.hill@yahoo.com,849,289,2016-06-27,2016-06-30,Pure Cycles Vine 8-Speed - 2016,429.0,1,343.2,2016,6,257.4,85.80000000000001,25.0,New,2016-06
Kami,Encino,kami.rios@yahoo.com,1349,457,2016-09-24,2016-09-27,Pure Cycles Vine 8-Speed - 2016,429.0,1,343.2,2016,9,257.4,85.80000000000001,25.0,New,2016-09
Cecelia,Mcallen,cecelia.gill@aol.com,248,969,2017-06-21,2017-06-22,Electra Cruiser Lux 1 - 2017,439.99,1,351.99,2017,6,263.99,88.0,25.0,New,2017-06
Augustus,Ballston Spa,augustus.steele@aol.com,404,964,2017-06-20,2017-06-22,Electra Cruiser Lux 1 - 2017,439.99,1,351.99,2017,6,263.99,88.0,25.0,New,2017-06
Mikel,Atwater,mikel.wilkerson@msn.com,1427,1090,2017-08-24,2017-08-26,Electra Cruiser Lux 1 - 2017,439.99,1,351.99,2017,8,263.99,88.0,25.0,New,2017-08
Barbra,Ridgecrest,barbra.dickerson@gmail.com,1249,653,2017-01-14,2017-01-15,Trek Precaliber 12 Girls - 2017,189.99,2,353.38,2017,1,113.99,125.4,35.49,Regular,2017-01
Alyse,Massapequa Park,alyse.jacobson@yahoo.com,798,1112,2017-09-05,2017-09-07,Trek Precaliber 12 Boys - 2017,189.99,2,353.38,2017,9,113.99,125.4,35.49,Regular,2017-09
Chauncey,Franklin Square,chauncey.donaldson@aol.com,1242,696,2017-02-05,2017-02-08,Trek Precaliber 12 Girls - 2017,189.99,2,353.38,2017,2,113.99,125.4,35.49,Regular,2017-02
Nenita,Lawndale,nenita.mooney@hotmail.com,774,1268,2017-11-26,2017-11-29,Trek Precaliber 12 Boys - 2017,189.99,2,353.38,2017,11,113.99,125.4,35.49,Regular,2017-11
Douglass,Albany,douglass.blankenship@hotmail.com,1114,1192,2017-10-17,2017-10-18,Trek Precaliber 12 Girls - 2017,189.99,2,353.38,2017,10,113.99,125.4,35.49,Regular,2017-10
Alina,Patchogue,alina.mcleod@msn.com,734,1271,2017-11-27,2017-11-30,Trek Precaliber 12 Boys - 2017,189.99,2,353.38,2017,11,113.99,125.4,35.49,Regular,2017-11
Terra,Amsterdam,terra.pickett@aol.com,509,1262,2017-11-23,2017-11-26,Haro Flightline One ST - 2017,379.99,1,353.39,2017,11,227.99,125.39999999999998,35.48,New,2017-11
Sanora,Los Angeles,sanora.webster@msn.com,1346,850,2017-04-19,2017-04-22,Haro Flightline One ST - 2017,379.99,1,353.39,2017,4,227.99,125.39999999999998,35.48,New,2017-04
Letisha,North Tonawanda,letisha.may@yahoo.com,886,1216,2017-10-28,2017-10-29,Pure Cycles William 3-Speed - 2016,449.0,1,359.2,2017,10,269.4,89.80000000000001,25.0,New,2017-10
Shemeka,Pomona,shemeka.lyons@msn.com,1071,408,2016-09-01,2016-09-02,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.0,1,359.2,2016,9,269.4,89.80000000000001,25.0,New,2016-09
Lurline,Howard Beach,lurline.rivers@msn.com,933,266,2016-06-10,2016-06-13,Pure Cycles William 3-Speed - 2016,449.0,1,359.2,2016,6,269.4,89.80000000000001,25.0,New,2016-06
Magdalena,Oswego,magdalena.sherman@gmail.com,1325,163,2016-04-06,2016-04-07,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.0,1,359.2,2016,4,269.4,89.80000000000001,25.0,New,2016-04
Lazaro,Sugar Land,lazaro.moran@gmail.com,526,67,2016-02-09,2016-02-10,Pure Cycles William 3-Speed - 2016,449.0,1,359.2,2016,2,269.4,89.80000000000001,25.0,New,2016-02
Ronna,Encino,ronna.butler@gmail.com,40,1092,2017-08-25,2017-08-27,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.0,1,359.2,2017,8,269.4,89.80000000000001,25.0,New,2017-08
Pamala,Bronx,pamala.henry@aol.com,57,27,2016-01-19,2016-01-20,Pure Cycles William 3-Speed - 2016,449.0,1,359.2,2016,1,269.4,89.80000000000001,25.0,New,2016-01
Whitley,Coram,whitley.cannon@msn.com,1311,1097,2017-08-27,2017-08-28,Pure Cycles William 3-Speed - 2016,449.0,1,359.2,2017,8,269.4,89.80000000000001,25.0,New,2017-08
Shery,Saratoga Springs,shery.acosta@yahoo.com,616,179,2016-04-17,2016-04-19,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.0,1,359.2,2016,4,269.4,89.80000000000001,25.0,New,2016-04
Lavona,Utica,lavona.austin@yahoo.com,732,294,2016-07-01,2016-07-02,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.0,1,359.2,2016,7,269.4,89.80000000000001,25.0,New,2016-07
Kiara,Anaheim,kiara.deleon@gmail.com,633,107,2016-03-06,2016-03-09,Pure Cycles William 3-Speed - 2016,449.0,1,359.2,2016,3,269.4,89.80000000000001,25.0,New,2016-03
Brigida,Canyon Country,brigida.larson@hotmail.com,991,103,2016-03-03,2016-03-05,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.0,1,359.2,2016,3,269.4,89.80000000000001,25.0,New,2016-03
Kasha,Scarsdale,kasha.sullivan@hotmail.com,727,195,2016-04-28,2016-05-01,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.0,1,359.2,2016,4,269.4,89.80000000000001,25.0,New,2016-04
Alica,East Elmhurst,alica.hunter@hotmail.com,62,543,2016-11-06,2016-11-08,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.0,1,359.2,2016,11,269.4,89.80000000000001,25.0,New,2016-11
Carlie,Yonkers,carlie.terrell@yahoo.com,1217,431,2016-09-11,2016-09-12,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.0,1,359.2,2016,9,269.4,89.80000000000001,25.0,New,2016-09
Jennette,Rowlett,jennette.wooten@msn.com,451,387,2016-08-20,2016-08-21,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.0,1,359.2,2016,8,269.4,89.80000000000001,25.0,New,2016-08
Vonda,Santa Clara,vonda.berger@yahoo.com,581,580,2016-11-30,2016-12-02,Pure Cycles William 3-Speed - 2016,449.0,1,359.2,2016,11,269.4,89.80000000000001,25.0,New,2016-11
Nathaniel,New Windsor,nathaniel.richard@gmail.com,894,565,2016-11-21,2016-11-22,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.0,1,359.2,2016,11,269.4,89.80000000000001,25.0,New,2016-11
Shawnda,Liverpool,shawnda.glover@gmail.com,670,316,2016-07-17,2016-07-19,Pure Cycles William 3-Speed - 2016,449.0,1,359.2,2016,7,269.4,89.80000000000001,25.0,New,2016-07
Trinidad,Ronkonkoma,trinidad.chapman@aol.com,1182,78,2016-02-16,2016-02-19,Pure Cycles William 3-Speed - 2016,449.0,1,359.2,2016,2,269.4,89.80000000000001,25.0,New,2016-02
Kendra,Jamestown,kendra.harrington@yahoo.com,1113,740,2017-02-28,2017-03-02,Pure Cycles William 3-Speed - 2016,449.0,1,359.2,2017,2,269.4,89.80000000000001,25.0,New,2017-02
Erlene,Mount Vernon,erlene.cook@gmail.com,557,141,2016-03-25,2016-03-26,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.0,1,359.2,2016,3,269.4,89.80000000000001,25.0,New,2016-03
Shonta,Utica,shonta.preston@msn.com,863,794,2017-03-23,2017-03-24,Sun Bicycles Cruz 3 - 2017,449.99,1,359.99,2017,3,269.99,90.0,25.0,New,2017-03
Romana,Floral Park,romana.barnes@yahoo.com,656,922,2017-05-31,2017-06-03,Sun Bicycles Cruz 3 - 2017,449.99,1,359.99,2017,5,269.99,90.0,25.0,New,2017-05
Clare,Mahopac,clare.neal@msn.com,467,1267,2017-11-25,2017-11-26,Sun Bicycles Cruz 3 - Women's - 2017,449.99,1,359.99,2017,11,269.99,90.0,25.0,New,2017-11
Cheree,Oswego,cheree.hale@yahoo.com,1273,1028,2017-07-27,2017-07-30,Sun Bicycles Cruz 3 - Women's - 2017,449.99,1,359.99,2017,7,269.99,90.0,25.0,New,2017-07
Herta,Mountain View,herta.rollins@msn.com,344,663,2017-01-20,2017-01-23,Sun Bicycles Cruz 3 - 2017,449.99,1,359.99,2017,1,269.99,90.0,25.0,New,2017-01
Kandace,Wantagh,kandace.giles@msn.com,358,871,2017-05-02,2017-05-03,Sun Bicycles Cruz 3 - 2017,449.99,1,359.99,2017,5,269.99,90.0,25.0,New,2017-05
Victor,Astoria,victor.pittman@aol.com,1287,984,2017-06-27,2017-06-29,Sun Bicycles Cruz 3 - 2017,449.99,1,359.99,2017,6,269.99,90.0,25.0,New,2017-06
Brittni,Floral Park,brittni.green@msn.com,666,827,2017-04-07,2017-04-10,Sun Bicycles Cruz 3 - Women's - 2017,449.99,1,359.99,2017,4,269.99,90.0,25.0,New,2017-04
Genny,Amityville,genny.fields@msn.com,1394,1103,2017-08-31,2017-09-02,Sun Bicycles Cruz 3 - 2017,449.99,1,359.99,2017,8,269.99,90.0,25.0,New,2017-08
Keturah,Corpus Christi,keturah.reid@yahoo.com,1150,1179,2017-10-12,2017-10-15,Trek Precaliber 12 Girls - 2017,189.99,2,360.98,2017,10,113.99,133.00000000000003,36.84,Regular,2017-10
Edra,Central Islip,edra.fitzgerald@msn.com,408,1019,2017-07-22,2017-07-24,Haro Flightline One ST - 2017,379.99,1,360.99,2017,7,227.99,133.0,36.84,New,2017-07
Elma,New Rochelle,elma.molina@msn.com,672,716,2017-02-15,2017-02-18,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,402.99,1,362.69,2017,2,241.79,120.9,33.33,New,2017-02
Toya,Long Beach,toya.pratt@yahoo.com,190,651,2017-01-11,2017-01-13,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,402.99,1,362.69,2017,1,241.79,120.9,33.33,New,2017-01
Moira,Jackson Heights,moira.lester@msn.com,500,730,2017-02-21,2017-02-22,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,402.99,1,362.69,2017,2,241.79,120.9,33.33,New,2017-02
Sherril,Desoto,sherril.alvarado@hotmail.com,1134,1046,2017-08-07,2017-08-08,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,402.99,1,374.78,2017,8,241.79,132.98999999999998,35.48,New,2017-08
Valeri,East Meadow,valeri.marshall@hotmail.com,486,1187,2017-10-15,2017-10-16,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,402.99,1,374.78,2017,10,241.79,132.98999999999998,35.48,New,2017-10
Renato,Mount Vernon,renato.morton@msn.com,828,1094,2017-08-25,2017-08-28,Sun Bicycles Atlas X-Type - 2017,416.99,1,375.29,2017,8,250.19,125.10000000000002,33.33,New,2017-08
Carline,Fresno,carline.collier@msn.com,217,1321,2017-12-30,2017-12-31,Sun Bicycles Cruz 7 - 2017,416.99,1,375.29,2017,12,250.19,125.10000000000002,33.33,New,2017-12
Selene,Campbell,selene.vega@gmail.com,1231,1423,2018-03-06,2018-03-07,Sun Bicycles Atlas X-Type - 2017,416.99,1,375.29,2018,3,250.19,125.10000000000002,33.33,New,2018-03
Larae,Sunnyside,larae.carney@msn.com,715,846,2017-04-17,2017-04-19,Sun Bicycles Atlas X-Type - 2017,416.99,1,375.29,2017,4,250.19,125.10000000000002,33.33,New,2017-04
Nicolas,Saint Albans,nicolas.carlson@yahoo.com,1021,1311,2017-12-24,2017-12-27,Sun Bicycles Cruz 7 - 2017,416.99,1,375.29,2017,12,250.19,125.10000000000002,33.33,New,2017-12
Yu,Ossining,yu.mcdonald@aol.com,490,776,2017-03-13,2017-03-16,Sun Bicycles Atlas X-Type - 2017,416.99,1,375.29,2017,3,250.19,125.10000000000002,33.33,New,2017-03
Tisa,Monsey,tisa.whitney@yahoo.com,353,1022,2017-07-23,2017-07-24,Surly Wednesday Frameset - 2017,469.99,1,375.99,2017,7,281.99,94.0,25.0,New,2017-07
Boyce,Sunnyside,boyce.burks@gmail.com,291,675,2017-01-28,2017-01-30,Trek Farley Alloy Frameset - 2017,469.99,1,375.99,2017,1,281.99,94.0,25.0,New,2017-01
Agustina,Brooklyn,agustina.lawrence@yahoo.com,1181,821,2017-04-05,2017-04-08,Surly Ice Cream Truck Frameset - 2016,469.99,1,375.99,2017,4,281.99,94.0,25.0,New,2017-04
Merlene,Euless,merlene.vinson@gmail.com,116,531,2016-10-28,2016-10-30,Surly Ice Cream Truck Frameset - 2016,469.99,1,375.99,2016,10,281.99,94.0,25.0,New,2016-10
Edith,Ontario,edith.davenport@gmail.com,1294,1313,2017-12-25,2017-12-27,Surly Wednesday Frameset - 2017,469.99,1,375.99,2017,12,281.99,94.0,25.0,New,2017-12
Iola,Monroe,iola.rasmussen@yahoo.com,421,484,2016-10-06,2016-10-07,Surly Ice Cream Truck Frameset - 2016,469.99,1,375.99,2016,10,281.99,94.0,25.0,New,2016-10
Laureen,Orchard Park,laureen.barry@yahoo.com,437,29,2016-01-20,2016-01-21,Surly Ice Cream Truck Frameset - 2016,469.99,1,375.99,2016,1,281.99,94.0,25.0,New,2016-01
Hermila,Coachella,hermila.mckay@yahoo.com,751,991,2017-07-06,2017-07-09,Trek Session DH 27.5 Carbon Frameset - 2017,469.99,1,375.99,2017,7,281.99,94.0,25.0,New,2017-07
George,Sunnyside,george.pickett@msn.com,827,487,2016-10-06,2016-10-09,Surly Ice Cream Truck Frameset - 2016,469.99,1,375.99,2016,10,281.99,94.0,25.0,New,2016-10
Donnetta,Webster,donnetta.henson@hotmail.com,625,721,2017-02-16,2017-02-17,Surly Wednesday Frameset - 2017,469.99,1,375.99,2017,2,281.99,94.0,25.0,New,2017-02
Renna,South Ozone Park,renna.williams@hotmail.com,1372,1083,2017-08-20,2017-08-23,Surly Wednesday Frameset - 2017,469.99,1,375.99,2017,8,281.99,94.0,25.0,New,2017-08
Omer,Rowlett,omer.estrada@gmail.com,160,579,2016-11-27,2016-11-29,Surly Ice Cream Truck Frameset - 2016,469.99,1,375.99,2016,11,281.99,94.0,25.0,New,2016-11
Katharine,Queensbury,katharine.herrera@hotmail.com,438,138,2016-03-23,2016-03-25,Surly Ice Cream Truck Frameset - 2016,469.99,1,375.99,2016,3,281.99,94.0,25.0,New,2016-03
Catarina,West Islip,catarina.mendez@hotmail.com,544,1224,2017-11-03,2017-11-04,Trek Farley Alloy Frameset - 2017,469.99,1,375.99,2017,11,281.99,94.0,25.0,New,2017-11
Lanie,North Tonawanda,lanie.dunn@gmail.com,694,737,2017-02-27,2017-02-28,Trek Session DH 27.5 Carbon Frameset - 2017,469.99,1,375.99,2017,2,281.99,94.0,25.0,New,2017-02
Merlin,Hempstead,merlin.foreman@msn.com,693,143,2016-03-26,2016-03-28,Surly Ice Cream Truck Frameset - 2016,469.99,1,375.99,2016,3,281.99,94.0,25.0,New,2016-03
Renita,New Rochelle,renita.henry@msn.com,605,899,2017-05-20,2017-05-21,Surly Ice Cream Truck Frameset - 2016,469.99,1,375.99,2017,5,281.99,94.0,25.0,New,2017-05
Ernest,Oakland Gardens,ernest.rollins@yahoo.com,1440,466,2016-09-28,2016-10-01,Surly Ice Cream Truck Frameset - 2016,469.99,1,375.99,2016,9,281.99,94.0,25.0,New,2016-09
Rubye,Troy,rubye.mccall@hotmail.com,573,293,2016-06-30,2016-07-02,Surly Ice Cream Truck Frameset - 2016,469.99,1,375.99,2016,6,281.99,94.0,25.0,New,2016-06
Ramiro,Saint Albans,ramiro.byers@gmail.com,141,766,2017-03-09,2017-03-12,Sun Bicycles Drifter 7 - Women's - 2017,470.99,1,376.79,2017,3,282.59,94.20000000000005,25.0,New,2017-03
Abby,Amityville,abby.gamble@aol.com,75,1318,2017-12-27,2017-12-29,Sun Bicycles Drifter 7 - Women's - 2017,470.99,1,376.79,2017,12,282.59,94.20000000000005,25.0,New,2017-12
Victor,Astoria,victor.pittman@aol.com,1287,984,2017-06-27,2017-06-29,Sun Bicycles Drifter 7 - Women's - 2017,470.99,1,376.79,2017,6,282.59,94.20000000000005,25.0,New,2017-06
Emelda,Hamburg,emelda.dickerson@aol.com,596,1070,2017-08-17,2017-08-18,Sun Bicycles Drifter 7 - 2017,470.99,1,376.79,2017,8,282.59,94.20000000000005,25.0,New,2017-08
Nelle,Upland,nelle.beck@aol.com,386,875,2017-05-05,2017-05-08,Sun Bicycles Drifter 7 - Women's - 2017,470.99,1,376.79,2017,5,282.59,94.20000000000005,25.0,New,2017-05
Shanda,Freeport,shanda.stevenson@yahoo.com,1411,1457,2018-03-20,2018-03-23,Sun Bicycles Drifter 7 - Women's - 2017,470.99,1,376.79,2018,3,282.59,94.20000000000005,25.0,New,2018-03
Ken,Monsey,ken.charles@msn.com,186,1191,2017-10-17,2017-10-18,Trek Precaliber 16 Boys - 2017,209.99,2,377.98,2017,10,125.99,126.00000000000003,33.34,Regular,2017-10
Bea,Mahopac,bea.kane@aol.com,1128,1099,2017-08-28,2017-08-30,Trek Precaliber 16 Boys - 2017,209.99,2,377.98,2017,8,125.99,126.00000000000003,33.34,Regular,2017-08
Leland,Encino,leland.mcdowell@gmail.com,601,1453,2018-03-20,2018-03-22,Trek Precaliber 16 Boys - 2017,209.99,2,377.98,2018,3,125.99,126.00000000000003,33.34,Regular,2018-03
Geraldine,Flushing,geraldine.o'donnell@hotmail.com,1222,809,2017-03-31,2017-04-03,Haro Shredder 20 - 2017,209.99,2,377.98,2017,3,125.99,126.00000000000003,33.34,Regular,2017-03
Winfred,East Meadow,winfred.harris@msn.com,234,806,2017-03-30,2017-03-31,Haro Shredder 20 Girls - 2017,209.99,2,377.98,2017,3,125.99,126.00000000000003,33.34,Regular,2017-03
Rey,Monroe,rey.lindsay@gmail.com,115,1370,2018-01-28,2018-01-29,Trek Precaliber 16 Boys - 2017,209.99,2,377.98,2018,1,125.99,126.00000000000003,33.34,Regular,2018-01
Nathanael,Amsterdam,nathanael.bradley@aol.com,446,863,2017-04-28,2017-05-01,Haro Shredder 20 Girls - 2017,209.99,2,377.98,2017,4,125.99,126.00000000000003,33.34,Regular,2017-04
Zella,Rockville Centre,zella.fernandez@yahoo.com,699,913,2017-05-27,2017-05-29,Trek Precaliber 16 Girls - 2017,209.99,2,377.98,2017,5,125.99,126.00000000000003,33.34,Regular,2017-05
Giovanna,Ridgecrest,giovanna.jefferson@gmail.com,993,824,2017-04-07,2017-04-10,Haro Shredder 20 - 2017,209.99,2,377.98,2017,4,125.99,126.00000000000003,33.34,Regular,2017-04
Jeni,Richmond Hill,jeni.farley@aol.com,457,965,2017-06-20,2017-06-23,Trek Precaliber 16 Girls - 2017,209.99,2,377.98,2017,6,125.99,126.00000000000003,33.34,Regular,2017-06
Shiela,Rocklin,shiela.calderon@msn.com,326,1093,2017-08-25,2017-08-26,Trek Precaliber 16 Girls - 2017,209.99,2,377.98,2017,8,125.99,126.00000000000003,33.34,Regular,2017-08
Laurette,Canandaigua,laurette.hebert@msn.com,967,1290,2017-12-08,2017-12-10,Haro Shredder 20 - 2017,209.99,2,377.98,2017,12,125.99,126.00000000000003,33.34,Regular,2017-12
Oralia,Upland,oralia.farley@hotmail.com,749,1119,2017-09-10,2017-09-13,Haro Shredder 20 Girls - 2017,209.99,2,377.98,2017,9,125.99,126.00000000000003,33.34,Regular,2017-09
Cassandra,Hicksville,cassandra.nichols@yahoo.com,452,1403,2018-02-21,2018-02-22,Haro Shredder 20 Girls - 2017,209.99,2,377.98,2018,2,125.99,126.00000000000003,33.34,Regular,2018-02
Neida,Oceanside,neida.king@aol.com,1339,1172,2017-10-07,2017-10-09,Sun Bicycles Streamway - 2017,481.99,1,385.59,2017,10,289.19,96.39999999999998,25.0,New,2017-10
Alesia,Selden,alesia.horne@aol.com,380,686,2017-02-01,2017-02-04,Sun Bicycles Streamway - 2017,481.99,1,385.59,2017,2,289.19,96.39999999999998,25.0,New,2017-02
Oralia,Upland,oralia.farley@hotmail.com,749,1119,2017-09-10,2017-09-13,Sun Bicycles Streamway - 2017,481.99,1,385.59,2017,9,289.19,96.39999999999998,25.0,New,2017-09
Kellye,Baldwinsville,kellye.campbell@gmail.com,837,1024,2017-07-23,2017-07-26,Sun Bicycles Streamway - 2017,481.99,1,385.59,2017,7,289.19,96.39999999999998,25.0,New,2017-07
Carmina,Banning,carmina.emerson@hotmail.com,1202,412,2016-09-02,2016-09-04,Pure Cycles Vine 8-Speed - 2016,429.0,1,386.1,2016,9,257.4,128.70000000000005,33.33,New,2016-09
Neoma,Mount Vernon,neoma.daugherty@gmail.com,1250,21,2016-01-15,2016-01-18,Pure Cycles Vine 8-Speed - 2016,429.0,1,386.1,2016,1,257.4,128.70000000000005,33.33,New,2016-01
Eldridge,Central Islip,eldridge.greer@aol.com,746,46,2016-01-29,2016-01-31,Pure Cycles Vine 8-Speed - 2016,429.0,1,386.1,2016,1,257.4,128.70000000000005,33.33,New,2016-01
Kristen,Bronx,kristen.alvarez@aol.com,381,68,2016-02-10,2016-02-13,Pure Cycles Vine 8-Speed - 2016,429.0,1,386.1,2016,2,257.4,128.70000000000005,33.33,New,2016-02
Valery,Victoria,valery.saunders@msn.com,422,106,2016-03-04,2016-03-05,Pure Cycles Vine 8-Speed - 2016,429.0,1,386.1,2016,3,257.4,128.70000000000005,33.33,New,2016-03
Trinity,Ballston Spa,trinity.riddle@aol.com,268,1104,2017-09-01,2017-09-03,Pure Cycles Vine 8-Speed - 2016,429.0,1,386.1,2017,9,257.4,128.70000000000005,33.33,New,2017-09
Laverne,Forest Hills,laverne.craft@aol.com,685,125,2016-03-16,2016-03-17,Pure Cycles Vine 8-Speed - 2016,429.0,1,386.1,2016,3,257.4,128.70000000000005,33.33,New,2016-03
Emmett,Valley Stream,emmett.casey@yahoo.com,429,1032,2017-07-30,2017-08-01,Pure Cycles Vine 8-Speed - 2016,429.0,1,386.1,2017,7,257.4,128.70000000000005,33.33,New,2017-07
Katina,Bakersfield,katina.mcintosh@yahoo.com,926,151,2016-03-29,2016-03-31,Pure Cycles Vine 8-Speed - 2016,429.0,1,386.1,2016,3,257.4,128.70000000000005,33.33,New,2016-03
Renita,New Rochelle,renita.henry@msn.com,605,899,2017-05-20,2017-05-21,Pure Cycles Vine 8-Speed - 2016,429.0,1,386.1,2017,5,257.4,128.70000000000005,33.33,New,2017-05
Kimberley,Port Washington,kimberley.reynolds@aol.com,1376,248,2016-05-30,2016-05-31,Pure Cycles Vine 8-Speed - 2016,429.0,1,386.1,2016,5,257.4,128.70000000000005,33.33,New,2016-05
Klara,Webster,klara.stanley@aol.com,184,736,2017-02-27,2017-02-28,Pure Cycles Vine 8-Speed - 2016,429.0,1,386.1,2017,2,257.4,128.70000000000005,33.33,New,2017-02
Nathaniel,New Windsor,nathaniel.richard@gmail.com,894,565,2016-11-21,2016-11-22,Pure Cycles Vine 8-Speed - 2016,429.0,1,386.1,2016,11,257.4,128.70000000000005,33.33,New,2016-11
Chere,Brooklyn,chere.hardin@yahoo.com,321,544,2016-11-06,2016-11-08,Pure Cycles Vine 8-Speed - 2016,429.0,1,386.1,2016,11,257.4,128.70000000000005,33.33,New,2016-11
Ulysses,Monsey,ulysses.gaines@aol.com,586,510,2016-10-17,2016-10-18,Pure Cycles Vine 8-Speed - 2016,429.0,1,386.1,2016,10,257.4,128.70000000000005,33.33,New,2016-10
Herta,Mountain View,herta.rollins@msn.com,344,663,2017-01-20,2017-01-23,Sun Bicycles Atlas X-Type - 2017,416.99,1,387.8,2017,1,250.19,137.61,35.48,New,2017-01
Edith,Ontario,edith.davenport@gmail.com,1294,1313,2017-12-25,2017-12-27,Sun Bicycles Cruz 7 - 2017,416.99,1,387.8,2017,12,250.19,137.61,35.48,New,2017-12
Cindi,Howard Beach,cindi.larson@msn.com,238,973,2017-06-24,2017-06-27,Sun Bicycles Atlas X-Type - 2017,416.99,1,387.8,2017,6,250.19,137.61,35.48,New,2017-06
Lise,Hamburg,lise.alvarado@gmail.com,493,1069,2017-08-17,2017-08-18,Sun Bicycles Cruz 7 - Women's - 2017,416.99,1,387.8,2017,8,250.19,137.61,35.48,New,2017-08
Julianne,Sugar Land,julianne.shannon@hotmail.com,859,1440,2018-03-15,2018-03-16,Sun Bicycles Cruz 7 - Women's - 2017,416.99,1,387.8,2018,3,250.19,137.61,35.48,New,2018-03
Brittney,East Northport,brittney.woodward@aol.com,34,1190,2017-10-16,2017-10-17,Sun Bicycles Atlas X-Type - 2017,416.99,1,387.8,2017,10,250.19,137.61,35.48,New,2017-10
Gustavo,Port Washington,gustavo.gamble@msn.com,1269,1120,2017-09-10,2017-09-13,Haro Shredder 20 - 2017,209.99,2,390.58,2017,9,125.99,138.6,35.49,Regular,2017-09
Zelma,Astoria,zelma.browning@aol.com,38,718,2017-02-16,2017-02-17,Haro Shredder 20 - 2017,209.99,2,390.58,2017,2,125.99,138.6,35.49,Regular,2017-02
Hipolito,New Rochelle,hipolito.padilla@hotmail.com,428,841,2017-04-15,2017-04-17,Trek Precaliber 16 Girls - 2017,209.99,2,390.58,2017,4,125.99,138.6,35.49,Regular,2017-04
Shay,Smithtown,shay.stephenson@aol.com,826,1171,2017-10-05,2017-10-08,Haro Shredder 20 - 2017,209.99,2,390.58,2017,10,125.99,138.6,35.49,Regular,2017-10
Latricia,Yorktown Heights,latricia.lindsey@hotmail.com,772,789,2017-03-19,2017-03-20,Haro Shredder 20 Girls - 2017,209.99,2,390.58,2017,3,125.99,138.6,35.49,Regular,2017-03
Elma,New Rochelle,elma.molina@msn.com,672,716,2017-02-15,2017-02-18,Haro Shredder 20 Girls - 2017,209.99,2,390.58,2017,2,125.99,138.6,35.49,Regular,2017-02
Jennell,Rochester,jennell.solis@hotmail.com,969,726,2017-02-19,2017-02-20,Electra Townie Original 7D - 2017,489.99,1,391.99,2017,2,293.99,98.0,25.0,New,2017-02
Lamar,Buffalo,lamar.bush@msn.com,1409,1304,2017-12-16,2017-12-17,Electra Townie Original 7D - 2017,489.99,1,391.99,2017,12,293.99,98.0,25.0,New,2017-12
Adam,Los Banos,adam.henderson@hotmail.com,673,641,2017-01-07,2017-01-08,Electra Townie Original 7D - 2017,489.99,1,391.99,2017,1,293.99,98.0,25.0,New,2017-01
Ashely,Farmingdale,ashely.holmes@aol.com,200,719,2017-02-16,2017-02-18,Electra Townie 3i EQ (20-inch) - Boys' - 2017,489.99,1,391.99,2017,2,293.99,98.0,25.0,New,2017-02
